Family,Species,Genus,Epithet,Author(s),Status,UsageID,Tax source,Reference I,Reference II,Reference III,Hemi,,,
Orchidaceae,Restrepia portillae,Restrepia,portillae,Luer,accepted,wfo-0000512980,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia purpurea,Restrepia,purpurea,Luer & R.Escobar,accepted,wfo-0000295679,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia radulifera,Restrepia,radulifera,Luer & R.Escobar,accepted,wfo-0000295680,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia renzii,Restrepia,renzii,Luer,accepted,wfo-0000295683,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia roseola,Restrepia,roseola,Luer & R.Escobar,accepted,wfo-0000295686,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia sanguinea,Restrepia,sanguinea,Rolfe,accepted,wfo-0000295687,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia schizosepala,Restrepia,schizosepala,Luer & Hirtz,accepted,wfo-0000295688,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia seketii,Restrepia,seketii,Luer & R.Escobar,accepted,wfo-0000295690,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia tabeae,Restrepia,tabeae,H.Mohr,accepted,wfo-0000295696,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia teaguei,Restrepia,teaguei,Luer,accepted,wfo-0000295697,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia trichoglossa,Restrepia,trichoglossa,F.Lehm. ex Sander,accepted,wfo-0000295701,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia tsubotae,Restrepia,tsubotae,Luer & R.Escobar,accepted,wfo-0000295702,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia valverdei,Restrepia,valverdei,Archila,,,,,,,,,,
Orchidaceae,Restrepia vasquezii,Restrepia,vasquezii,Luer,accepted,wfo-0000295707,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepia wageneri,Restrepia,wageneri,Rchb.f.,accepted,wfo-0000295709,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepiella doucetteana,Restrepiella,doucetteana,L.Salm,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Restrepiella guatemalensis,Restrepiella,guatemalensis,Archila,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Restrepiella lueri,Restrepiella,lueri,Pupulin & Bogarín,accepted,wfo-0000836674,wfo,WCSP (2012),,,,,,
Orchidaceae,Restrepiella ophiocephala,Restrepiella,ophiocephala,(Lindl.) Garay & Dunst.,accepted,wfo-0000295718,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhaesteria eggelingii,Rhaesteria,eggelingii,Summerh.,accepted,wfo-0000295863,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha aciantha,Rhetinantha,aciantha,(Rchb.f.) M.A.Blanco,accepted,wfo-0000837628,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha acuminata,Rhetinantha,acuminata,(Lindl.) M.A.Blanco,accepted,wfo-0000837630,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha cerifera,Rhetinantha,cerifera,(Barb.Rodr.) M.A.Blanco,accepted,wfo-0000837638,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha encyclioides,Rhetinantha,encyclioides,(J.T.Atwood & Dodson) M.A.Blanco,accepted,wfo-0000837631,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha friedrichsthalii,Rhetinantha,friedrichsthalii,(Rchb.f.) M.A.Blanco,accepted,wfo-0000837620,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha mariaisabeliae,Rhetinantha,mariaisabeliae,(J.T.Atwood) M.A.Blanco,accepted,wfo-0000837632,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha monacensis,Rhetinantha,monacensis,(Kraenzl.) M.A.Blanco,accepted,wfo-0000837634,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha neilii,Rhetinantha,neilii,(Dodson) M.A.Blanco,accepted,wfo-0000837636,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha notylioglossa,Rhetinantha,notylioglossa,(Rchb.f.) M.A.Blanco,accepted,wfo-0000837639,wfo,WCSP (2012),Ferreira de Lima et al. (2011),,,,,
Orchidaceae,Rhetinantha ophiodens,Rhetinantha,ophiodens,(J.T.Atwood) M.A.Blanco,accepted,wfo-0000837635,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha pastorellii,Rhetinantha,pastorellii,(D.E.Benn. & Christenson) M.A.Blanco,accepted,wfo-0000837621,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha schistostele,Rhetinantha,schistostele,(Schltr.) M.A.Blanco,accepted,wfo-0000837627,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha scorpioidea,Rhetinantha,scorpioidea,(Kraenzl.) M.A.Blanco,accepted,wfo-0000837624,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhetinantha witsenioides,Rhetinantha,witsenioides,(Schltr.) M.A.Blanco,accepted,wfo-0000837626,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhinerrhiza divitiflora,Rhinerrhiza,divitiflora,(F.Muell. ex Benth.) Rupp,accepted,wfo-0000296210,wfo,WCSP (2019),,,,,,
Orchidaceae,Rhinerrhizopsis matutina,Rhinerrhizopsis,matutina,D.L.Jones & M.A.Clem.,accepted,wfo-0000810001,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhinerrhizopsis moorei,Rhinerrhizopsis,moorei,(Rchb.f.) Ormerod,accepted,wfo-0000296213,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhinerrhizopsis ramuana,Rhinerrhizopsis,ramuana,(Kraenzl.) D.L.Jones & M.A.Clem.,accepted,wfo-0000810002,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum adoxum,Rhipidoglossum,adoxum,(F.N.Rasm.) Senghas,accepted,wfo-0000296217,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum bilobatum,Rhipidoglossum,bilobatum,(Summerh.) Szlach. & Olszewski,accepted,wfo-0000296218,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum brevifolium,Rhipidoglossum,brevifolium,Summerh.,accepted,wfo-0000296219,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum candidum,Rhipidoglossum,candidum,(P.J.Cribb) Senghas,accepted,wfo-0000296221,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum cuneatum,Rhipidoglossum,cuneatum,(Summerh.) Garay,accepted,wfo-0000296222,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum curvatum,Rhipidoglossum,curvatum,(Rolfe) Garay,accepted,wfo-0000296223,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum delepierreanum,Rhipidoglossum,delepierreanum,(J.-P.Lebel & Geerinck) Eb.Fisch.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Rhipidoglossum densiflorum,Rhipidoglossum,densiflorum,Summerh.,accepted,wfo-0000296224,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum globulosocalcaratum,Rhipidoglossum,globulosocalcaratum,(De Wild.) Summerh.,accepted,wfo-0000296228,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum kamerunense,Rhipidoglossum,kamerunense,(Schltr.) Garay,accepted,wfo-0000296229,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum laticalcar,Rhipidoglossum,laticalcar,(J.B.Hall) Senghas,accepted,wfo-0000296230,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum laxiflorum,Rhipidoglossum,laxiflorum,Summerh.,accepted,wfo-0000296231,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum longicalcar,Rhipidoglossum,longicalcar,Summerh.,accepted,wfo-0000296232,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum magnicalcar,Rhipidoglossum,magnicalcar,Szlach. & Olszewski,accepted,wfo-0000296233,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum melianthum,Rhipidoglossum,melianthum,(P.J.Cribb) Senghas,accepted,wfo-0000296234,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum microphyllum,Rhipidoglossum,microphyllum,Summerh.,accepted,wfo-0000296235,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum mildbraedii,Rhipidoglossum,mildbraedii,(Kraenzl.) Garay,accepted,wfo-0000296236,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum montanum,Rhipidoglossum,montanum,(Piers) Senghas,accepted,wfo-0000296237,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum montealenense,Rhipidoglossum,montealenense,Descourv.,,,,,,,,,,
Orchidaceae,Rhipidoglossum obanense,Rhipidoglossum,obanense,(Rendle) Summerh.,accepted,wfo-0000296239,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum ochyrae,Rhipidoglossum,ochyrae,Szlach. & Olszewski,accepted,wfo-0000296240,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum orientalis,Rhipidoglossum,orientalis,(Mansf.) Szlach. & Olszewski,accepted,wfo-0000296241,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum ovale,Rhipidoglossum,ovale,(Summerh.) Garay,accepted,wfo-0000296242,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum oxycentron,Rhipidoglossum,oxycentron,(P.J.Cribb) Senghas,accepted,wfo-0000296243,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum paucifolium,Rhipidoglossum,paucifolium,D.Johanss.,accepted,wfo-0000296245,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum polyanthum,Rhipidoglossum,polyanthum,(Kraenzl.) Szlach. & Olszewski,accepted,wfo-0000296247,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum polydactylum,Rhipidoglossum,polydactylum,(Kraenzl.) Garay,accepted,wfo-0000296248,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum pulchellum,Rhipidoglossum,pulchellum,(Summerh.) Garay,accepted,wfo-0000296250,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum rutilum,Rhipidoglossum,rutilum,(Rchb.f.) Schltr.,accepted,wfo-0000296253,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum schimperianum,Rhipidoglossum,schimperianum,(A.Rich.) Garay,accepted,wfo-0000296254,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum stellatum,Rhipidoglossum,stellatum,(P.J.Cribb) Szlach. & Olszewski,accepted,wfo-0000296255,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum stolzii,Rhipidoglossum,stolzii,(Schltr.) Garay,accepted,wfo-0000296256,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum subsimplex,Rhipidoglossum,subsimplex,(Summerh.) Garay,accepted,wfo-0000296257,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum tanneri,Rhipidoglossum,tanneri,(P.J.Cribb) Senghas,accepted,wfo-0000296258,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum tenuicalcar,Rhipidoglossum,tenuicalcar,(Summerh.) Garay,accepted,wfo-0000296261,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum ugandense,Rhipidoglossum,ugandense,(Rendle) Garay,accepted,wfo-0000296262,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhipidoglossum xanthopollinium,Rhipidoglossum,xanthopollinium,(Rchb.f.) Schltr.,accepted,wfo-0000296264,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchogyna fallax,Rhynchogyna,fallax,(Guillaumin) Seidenf.,accepted,wfo-0000296530,wfo,Seidenfaden and Wood (1992),,,,,,
Orchidaceae,Rhynchogyna luisifolia,Rhynchogyna,luisifolia,(Ridl.) Seidenf. & Garay,accepted,wfo-0000296531,wfo,Seidenfaden and Wood (1992),,,,,,
Orchidaceae,Rhynchogyna saccata,Rhynchogyna,saccata,Seidenf. & Garay,accepted,wfo-0000296532,wfo,Seidenfaden and Wood (1992),,,,,,
Orchidaceae,Rhyncholaelia digbyana,Rhyncholaelia,digbyana,(Lindl.) Schltr.,accepted,wfo-0000296533,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhyncholaelia glauca,Rhyncholaelia,glauca,(Lindl.) Schltr.,accepted,wfo-0000296535,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele aptera,Rhynchostele,aptera,(Lex.) Soto Arenas & Salazar,accepted,wfo-0000296556,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele bictoniensis,Rhynchostele,bictoniensis,(Bateman) Soto Arenas & Salazar,accepted,wfo-0000296558,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele candidula,Rhynchostele,candidula,(Rchb.f.) Soto Arenas & Salazar,accepted,wfo-0000296559,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele cervantesii,Rhynchostele,cervantesii,(Lex.) Soto Arenas & Salazar,accepted,wfo-0000296561,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele cordata,Rhynchostele,cordata,(Lindl.) Soto Arenas & Salazar,accepted,wfo-0000296563,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele ehrenbergii,Rhynchostele,ehrenbergii,(Link,,,,,,,,,,
Orchidaceae,Rhynchostele galeottiana,Rhynchostele,galeottiana,(A.Rich.) Soto Arenas & Salazar,accepted,wfo-0000296566,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele hortensiae,Rhynchostele,hortensiae,(R.L.Rodr.) Soto Arenas & Salazar,accepted,wfo-0000296567,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele londesboroughiana,Rhynchostele,londesboroughiana,(Rchb.f.) Soto Arenas & Salazar,accepted,wfo-0000296569,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele maculata,Rhynchostele,maculata,(Lex.) Soto Arenas & Salazar,accepted,wfo-0000296570,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele madrensis,Rhynchostele,madrensis,(Rchb.f.) Soto Arenas & Salazar,accepted,wfo-0000296572,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele majalis,Rhynchostele,majalis,(Rchb.f.) Soto Arenas & Salazar,accepted,wfo-0000296573,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele oscarii,Rhynchostele,oscarii,Archila,accepted,wfo-0000810015,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele pygmaea,Rhynchostele,pygmaea,(Lindl.) Rchb.f.,accepted,wfo-0000296574,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele rossii,Rhynchostele,rossii,(Lindl.) Soto Arenas & Salazar,accepted,wfo-0000296575,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele stellata,Rhynchostele,stellata,(Lindl.) Soto Arenas & Salazar,accepted,wfo-0000296576,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostele uroskinneri,Rhynchostele,uroskinneri,(Lindl.) Soto Arenas & Salazar,accepted,wfo-0000296577,wfo,WCSP (2019),,,,,,
Orchidaceae,Rhynchostylis coelestis,Rhynchostylis,coelestis,(Rchb.f.) A.H.Kent,accepted,wfo-0000296579,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostylis gigantea,Rhynchostylis,gigantea,(Lindl.) Ridl.,accepted,wfo-0000296583,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostylis retusa,Rhynchostylis,retusa,(L.) Blume,accepted,wfo-0000296590,wfo,WCSP (2012),,,,,,
Orchidaceae,Rhynchostylis rieferi,Rhynchostylis,rieferi,W.E.Higgins,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Ridleyella paniculata,Ridleyella,paniculata,(Ridl.) Schltr.,accepted,wfo-0000297287,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia aberrans,Robiquetia,aberrans,(Schltr.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia adelineana,Robiquetia,adelineana,P.O'Byrne,accepted,wfo-0000836696,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia amboinensis,Robiquetia,amboinensis,(J.J.Sm.) J.J.Sm.,accepted,wfo-0000297325,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia amesiana,Robiquetia,amesiana,Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia anceps,Robiquetia,anceps,J.J.Sm.,accepted,wfo-0000297326,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia andamanica,Robiquetia,andamanica,(N.P.Balakr. & N.Bhargava) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia angustifolia,Robiquetia,angustifolia,Schltr.,accepted,wfo-0000297328,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia arunachalensis,Robiquetia,arunachalensis,(A.N.Rao) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia ascendens,Robiquetia,ascendens,Gaudich.,accepted,wfo-0000297329,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia batakensis,Robiquetia,batakensis,(Schltr.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia bertholdii,Robiquetia,bertholdii,(Rchb.f.) Schltr.,accepted,wfo-0000297330,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia bifida,Robiquetia,bifida,(Lindl.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia brassii,Robiquetia,brassii,Ormerod,accepted,wfo-0000806433,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia brevifolia,Robiquetia,brevifolia,(Lindl.) Garay,accepted,wfo-0000297332,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia brevisaccata,Robiquetia,brevisaccata,(J.J.Sm.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia camptocentrum,Robiquetia,camptocentrum,(Schltr.) J.J.Sm.,accepted,wfo-0000297333,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia cerina,Robiquetia,cerina,(Rchb.f.) Garay,accepted,wfo-0000297334,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia cladophylax,Robiquetia,cladophylax,(Schltr.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia compressa,Robiquetia,compressa,(Lindl.) Schltr.,accepted,wfo-0000297335,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia crassa,Robiquetia,crassa,(Ridl.) Schltr.,accepted,wfo-0000297337,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia crockerensis,Robiquetia,crockerensis,J.J.Wood & A.L.Lamb,accepted,wfo-0000297339,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia culicifera,Robiquetia,culicifera,(Ridl.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia dentifera,Robiquetia,dentifera,J.J.Sm.,accepted,wfo-0000297340,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia discolor,Robiquetia,discolor,(Rchb.f.) Seidenf. & Garay,accepted,wfo-0000297341,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia dutertei,Robiquetia,dutertei,Cootes,,,,,,,,,,
Orchidaceae,Robiquetia eburnea,Robiquetia,eburnea,(W.Suarez & Cootes) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia enigma,Robiquetia,enigma,Ferreras & W.Suarez,accepted,wfo-0000918716,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia flammea,Robiquetia,flammea,(R.Boos,,,,,,,,,,
Orchidaceae,Robiquetia flexa,Robiquetia,flexa,(Rchb.f.) Garay,accepted,wfo-0000297343,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia forbesii,Robiquetia,forbesii,(Ridl.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia gautierensis,Robiquetia,gautierensis,(J.J.Sm.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia glomerata,Robiquetia,glomerata,(Rolfe) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia gracilis,Robiquetia,gracilis,(Lindl.) Garay,accepted,wfo-0000297345,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia gracilistipes,Robiquetia,gracilistipes,(Schltr.) J.J.Sm.,accepted,wfo-0000297346,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia hamata,Robiquetia,hamata,Schltr.,accepted,wfo-0000297348,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia hansenii,Robiquetia,hansenii,J.J.Sm.,accepted,wfo-0000297350,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia honhoffii,Robiquetia,honhoffii,(Schuit. & A.Vogel) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia inflata,Robiquetia,inflata,(Metusala & P.O'Byrne) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia insectifera,Robiquetia,insectifera,(J.J.Sm.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia josephiana,Robiquetia,josephiana,Manilal & C.S.Kumar,accepted,wfo-0000297351,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia juliae,Robiquetia,juliae,(P.O'Byrne) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia kawakamii,Robiquetia,kawakamii,(J.J.Sm.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia kusaiensis,Robiquetia,kusaiensis,Fukuy.,accepted,wfo-0000297352,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia ligulata,Robiquetia,ligulata,(J.J.Sm.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia longipedunculata,Robiquetia,longipedunculata,Schltr.,accepted,wfo-0000297353,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia lutea,Robiquetia,lutea,(Volk) Schltr.,accepted,wfo-0000297354,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia lyonii,Robiquetia,lyonii,(Ames) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia millariae,Robiquetia,millariae,Ormerod,accepted,wfo-0000914384,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia minahassae,Robiquetia,minahassae,(Schltr.) J.J.Sm.,accepted,wfo-0000297358,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia minimiflora,Robiquetia,minimiflora,(Hook.f.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia mooreana,Robiquetia,mooreana,(Rolfe) J.J.Sm.,accepted,wfo-0000297359,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia pachyphylla,Robiquetia,pachyphylla,(Rchb.f.) Garay,accepted,wfo-0000297361,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia palawensis,Robiquetia,palawensis,Tuyama,accepted,wfo-0000297362,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia palustris,Robiquetia,palustris,(J.J.Sm.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia pantherina,Robiquetia,pantherina,(Kraenzl.) Ames,accepted,wfo-0000297364,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia penangiana,Robiquetia,penangiana,(Hook.f.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia pinosukensis,Robiquetia,pinosukensis,J.J.Wood & A.L.Lamb,accepted,wfo-0000297365,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia punctata,Robiquetia,punctata,(J.J.Wood & A.L.Lamb) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia reflexa,Robiquetia,reflexa,(R.Boos & Cootes) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia rosea,Robiquetia,rosea,(Lindl.) Garay,accepted,wfo-0000297368,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia sanguinicors,Robiquetia,sanguinicors,(P.O'Byrne & J.J.Verm.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia schizogenia,Robiquetia,schizogenia,(Ferreras,,,,,,,,,,
Orchidaceae,Robiquetia serpentina,Robiquetia,serpentina,(J.J.Sm.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia spathulata,Robiquetia,spathulata,(Blume) J.J.Sm.,accepted,wfo-0000297369,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia sphingoides,Robiquetia,sphingoides,(J.J.Sm.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia steffensii,Robiquetia,steffensii,(Schltr.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia succisa,Robiquetia,succisa,(Lindl.) Seidenf. & Garay,accepted,wfo-0000297372,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia sulitiana,Robiquetia,sulitiana,(Ormerod) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia sylvestris,Robiquetia,sylvestris,(Ridl.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia tomaniensis,Robiquetia,tomaniensis,J.J.Wood & A.L.Lamb,accepted,wfo-0000920498,wfo,WCSP (2014),,,,,,
Orchidaceae,Robiquetia tongaensis,Robiquetia,tongaensis,P.J.Cribb & Ormerod,accepted,wfo-0000806434,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia transversisaccata,Robiquetia,transversisaccata,(Ames & C.Schweinf.) J.J.Wood,accepted,wfo-0000297374,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia trukensis,Robiquetia,trukensis,Tuyama,accepted,wfo-0000297375,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia vanoverberghii,Robiquetia,vanoverberghii,Ames,accepted,wfo-0000297376,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia vaupelii,Robiquetia,vaupelii,(Schltr.) Ormerod & J.J.Wood,accepted,wfo-0000522976,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia vietnamensis,Robiquetia,vietnamensis,(Guillaumin) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
Orchidaceae,Robiquetia virescens,Robiquetia,virescens,Ormerod & S.S.Fernando,accepted,wfo-0000914385,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia viridirosea,Robiquetia,viridirosea,J.J.Sm.,accepted,wfo-0000297378,wfo,WCSP (2012),,,,,,
Orchidaceae,Robiquetia wariana,Robiquetia,wariana,(Schltr.) Kocyan & Schuit.,,,wcsp,WCSP (2019),,,,,,
